YEAR,QUARTER,ORIGIN,DEST,TICKET_CARRIER,MARKET_MILES_FLOWN,PASSENGERS
2017,2,RNO,PHX,AA,601.0,123.0
2017,2,RNO,PHX,WN,601.0,158.0
2017,2,RNO,SAN,WN,488.0,277.0
2017,2,RNO,SEA,AS,564.0,201.0
2017,2,ROC,JFK,B6,264.0,59.0
2017,2,ROC,MCO,WN,1033.0,43.0
2017,2,ROC,TPA,WN,1079.0,40.0
2017,2,RSW,ACY,NK,982.0,177.0
2017,2,RSW,ATL,DL,515.0,381.0
2017,2,RSW,BDL,WN,1180.0,138.0
2017,2,RSW,BOS,B6,1249.0,1229.0
2017,2,RSW,BWI,NK,919.0,46.0
2017,2,RSW,BWI,WN,919.0,623.0
2017,2,RSW,CLE,F9,1025.0,136.0
2017,2,RSW,CLE,UA,1025.0,44.0
2017,2,RSW,CMH,WN,930.0,159.0
2017,2,RSW,CVG,DL,879.0,40.0
2017,2,RSW,DFW,AA,1017.0,156.0
2017,2,RSW,DTW,DL,1084.0,646.0
2017,2,RSW,DTW,NK,1084.0,42.0
2017,2,RSW,EWR,B6,1068.0,472.0
2017,2,RSW,EWR,UA,1068.0,963.0
2017,2,RSW,HPN,B6,1102.0,48.0
2017,2,RSW,IND,WN,945.0,227.0
2017,2,RSW,JFK,B6,1074.0,336.0
2017,2,RSW,MCI,WN,1155.0,41.0
2017,2,RSW,MDW,WN,1105.0,1650.0
2017,2,RSW,MKE,WN,1183.0,91.0
2017,2,RSW,MSP,DL,1416.0,248.0
2017,2,RSW,MSP,SY,1416.0,46.0
2017,2,RSW,ORD,AA,1120.0,472.0
2017,2,RSW,ORD,UA,1120.0,185.0
2017,2,RSW,PHL,AA,993.0,317.0
2017,2,RSW,PIT,WN,966.0,212.0
2017,2,RSW,SJU,SY,1150.0,40.0
2017,2,RSW,STL,WN,979.0,337.0
2017,2,SAN,ABQ,WN,628.0,255.0
2017,2,SAN,ATL,DL,1892.0,182.0
2017,2,SAN,ATL,WN,1892.0,51.0
2017,2,SAN,AUS,WN,1164.0,195.0
2017,2,SAN,BNA,WN,1751.0,49.0
2017,2,SAN,BOS,AS,2588.0,138.0
2017,2,SAN,BOS,B6,2588.0,155.0
2017,2,SAN,BWI,WN,2295.0,433.0
2017,2,SAN,DAL,WN,1182.0,392.0
2017,2,SAN,DEN,F9,853.0,457.0
2017,2,SAN,DEN,NK,853.0,261.0
2017,2,SAN,DEN,UA,853.0,49.0
2017,2,SAN,DEN,WN,853.0,1138.0
2017,2,SAN,DFW,AA,1171.0,867.0
2017,2,SAN,DTW,DL,1956.0,246.0
2017,2,SAN,EWR,UA,2425.0,359.0
2017,2,SAN,FAT,AS,314.0,205.0
2017,2,SAN,FLL,B6,2269.0,70.0
2017,2,SAN,HNL,HA,2614.0,218.0
2017,2,SAN,HOU,WN,1313.0,150.0
2017,2,SAN,IAD,UA,2253.0,378.0
2017,2,SAN,IAH,UA,1303.0,65.0
2017,2,SAN,JFK,AA,2446.0,181.0
2017,2,SAN,JFK,B6,2446.0,532.0
2017,2,SAN,JFK,DL,2446.0,487.0
2017,2,SAN,LAS,DL,258.0,105.0
2017,2,SAN,LAS,NK,258.0,1156.0
2017,2,SAN,LAS,WN,258.0,3013.0
2017,2,SAN,MCI,WN,1334.0,264.0
2017,2,SAN,MCO,F9,2149.0,42.0
2017,2,SAN,MCO,WN,2149.0,60.0
2017,2,SAN,MDW,WN,1728.0,650.0
2017,2,SAN,MIA,AA,2267.0,174.0
2017,2,SAN,MSP,DL,1532.0,157.0
2017,2,SAN,MSP,SY,1532.0,166.0
2017,2,SAN,OAK,WN,446.0,5444.0
2017,2,SAN,OGG,AS,2541.0,72.0
2017,2,SAN,ORD,AA,1723.0,320.0
2017,2,SAN,ORD,UA,1723.0,97.0
2017,2,SAN,PDX,AS,933.0,713.0
2017,2,SAN,PDX,UA,997.0,49.0
2017,2,SAN,PDX,WN,933.0,395.0
2017,2,SAN,PHL,AA,2370.0,107.0
2017,2,SAN,PHX,AA,304.0,538.0
2017,2,SAN,PHX,WN,304.0,3313.0
2017,2,SAN,PVU,G4,599.0,55.0
2017,2,SAN,RNO,WN,488.0,182.0
2017,2,SAN,SAT,WN,1129.0,188.0
2017,2,SAN,SEA,AS,1050.0,2423.0
2017,2,SAN,SEA,UA,1126.0,106.0
2017,2,SAN,SEA,WN,1050.0,349.0
2017,2,SAN,SFO,UA,447.0,751.0
2017,2,SAN,SFO,VX,447.0,1047.0
2017,2,SAN,SFO,WN,447.0,3204.0
2017,2,SAN,SJC,AS,417.0,86.0
2017,2,SAN,SJC,WN,417.0,6223.0
2017,2,SAN,SLC,DL,626.0,377.0
2017,2,SAN,SMF,OO,480.0,96.0
2017,2,SAN,SMF,WN,480.0,4717.0
2017,2,SAN,STL,WN,1557.0,96.0
2017,2,SAN,STS,AS,508.0,45.0
2017,2,SAN,TUS,WN,368.0,102.0
2017,2,SAT,ATL,DL,874.0,122.0
2017,2,SAT,ATL,WN,874.0,41.0
2017,2,SAT,BNA,WN,822.0,150.0
2017,2,SAT,BWI,WN,1407.0,273.0
2017,2,SAT,DAL,WN,248.0,1785.0
2017,2,SAT,DEN,WN,794.0,278.0
2017,2,SAT,DFW,AA,247.0,661.0
2017,2,SAT,ELP,WN,496.0,250.0
2017,2,SAT,HOU,WN,192.0,116.0
2017,2,SAT,LAS,WN,1069.0,510.0
2017,2,SAT,LAX,WN,1211.0,199.0
2017,2,SAT,MCI,WN,706.0,110.0
2017,2,SAT,MCO,WN,1041.0,262.0
2017,2,SAT,MDW,WN,1036.0,120.0
2017,2,SAT,MSY,WN,494.0,55.0
2017,2,SAT,PHX,WN,843.0,179.0
2017,2,SAT,SAN,WN,1129.0,137.0
2017,2,SAT,SEA,AS,1774.0,195.0
2017,2,SAT,SLC,DL,1087.0,92.0
2017,2,SAV,BOS,B6,901.0,55.0
2017,2,SAV,JFK,B6,718.0,105.0
2017,2,SBA,SFO,UA,262.0,53.0
2017,2,SCC,ANC,AS,627.0,136.0
2017,2,SCK,LAS,G4,359.0,325.0
2017,2,SDF,BWI,WN,495.0,144.0
2017,2,SDF,DCA,AA,474.0,129.0
2017,2,SDF,MCO,WN,719.0,69.0
2017,2,SDF,MDW,WN,271.0,93.0
2017,2,SDF,TPA,WN,727.0,107.0
2017,2,SEA,ABQ,AS,1180.0,51.0
2017,2,SEA,AKN,AS,1736.0,131.0
2017,2,SEA,ALW,AS,213.0,51.0
2017,2,SEA,ANC,AS,1448.0,1210.0
2017,2,SEA,ANC,DL,1448.0,70.0
2017,2,SEA,ATL,AS,2182.0,220.0
2017,2,SEA,ATL,DL,2182.0,217.0
2017,2,SEA,AUS,AS,1770.0,140.0
2017,2,SEA,AUS,WN,1770.0,100.0
2017,2,SEA,BIL,AS,664.0,40.0
2017,2,SEA,BNA,AS,1978.0,49.0
2017,2,SEA,BOI,AS,399.0,289.0
2017,2,SEA,BOI,DL,399.0,158.0
2017,2,SEA,BOS,AS,2496.0,303.0
2017,2,SEA,BOS,B6,2496.0,303.0
2017,2,SEA,BUR,AS,937.0,493.0
2017,2,SEA,BWI,WN,2335.0,110.0
2017,2,SEA,BZN,AS,543.0,53.0
2017,2,SEA,DAL,WN,1670.0,108.0
2017,2,SEA,DCA,AS,2329.0,261.0
2017,2,SEA,DEN,AS,1024.0,402.0
2017,2,SEA,DEN,DL,1024.0,53.0
2017,2,SEA,DEN,F9,1024.0,199.0
2017,2,SEA,DEN,UA,1024.0,100.0
2017,2,SEA,DEN,WN,1024.0,584.0
2017,2,SEA,DFW,AA,1660.0,1412.0
2017,2,SEA,DFW,AS,1660.0,491.0
2017,2,SEA,DTW,AS,1927.0,203.0
2017,2,SEA,DTW,DL,1927.0,84.0
2017,2,SEA,DUT,AS,2240.0,141.0
2017,2,SEA,EWR,AS,2402.0,249.0
2017,2,SEA,EWR,UA,2402.0,450.0
2017,2,SEA,FLL,AS,2717.0,58.0
2017,2,SEA,GEG,AS,224.0,667.0
2017,2,SEA,GTF,AS,512.0,40.0
2017,2,SEA,HNL,AS,2677.0,186.0
2017,2,SEA,HNL,DL,2677.0,52.0
2017,2,SEA,HNL,HA,2677.0,94.0
2017,2,SEA,HNL,UA,3077.0,49.0
2017,2,SEA,IAD,UA,2306.0,509.0
2017,2,SEA,IAH,UA,1874.0,148.0
2017,2,SEA,IND,AS,1866.0,40.0
2017,2,SEA,JFK,AA,2422.0,216.0
2017,2,SEA,JFK,DL,2422.0,435.0
2017,2,SEA,JNU,AS,909.0,454.0
2017,2,SEA,KOA,AS,2688.0,173.0
2017,2,SEA,KTN,AS,680.0,305.0
2017,2,SEA,LAS,AS,867.0,3272.0
2017,2,SEA,LAS,DL,867.0,263.0
2017,2,SEA,LAS,NK,867.0,280.0
2017,2,SEA,LAS,WN,867.0,428.0
2017,2,SEA,LAX,AA,954.0,176.0
2017,2,SEA,LAX,AS,954.0,3946.0
2017,2,SEA,LAX,DL,954.0,1116.0
2017,2,SEA,LAX,NK,954.0,589.0
2017,2,SEA,LAX,UA,954.0,42.0
2017,2,SEA,LGB,B6,965.0,86.0
2017,2,SEA,LIH,AS,2701.0,143.0
2017,2,SEA,MCI,WN,1489.0,55.0
2017,2,SEA,MCO,AS,2554.0,275.0
2017,2,SEA,MCO,DL,2554.0,92.0
2017,2,SEA,MDW,WN,1733.0,273.0
2017,2,SEA,MFR,AS,352.0,97.0
2017,2,SEA,MKE,DL,1694.0,55.0
2017,2,SEA,MSO,AS,389.0,92.0
2017,2,SEA,MSP,AS,1399.0,281.0
2017,2,SEA,MSP,DL,1399.0,150.0
2017,2,SEA,MSP,SY,1399.0,354.0
2017,2,SEA,MSY,AS,2086.0,46.0
2017,2,SEA,OAK,AS,672.0,346.0
2017,2,SEA,OAK,WN,672.0,1558.0
2017,2,SEA,OGG,AS,2640.0,331.0
2017,2,SEA,OGG,DL,2640.0,40.0
2017,2,SEA,OGG,HA,2640.0,143.0
2017,2,SEA,ONT,AS,956.0,209.0
2017,2,SEA,ORD,AA,1721.0,362.0
2017,2,SEA,ORD,AS,1721.0,380.0
2017,2,SEA,ORD,UA,1721.0,409.0
2017,2,SEA,PDX,AS,129.0,425.0
2017,2,SEA,PHL,AA,2378.0,41.0
2017,2,SEA,PHX,AA,1107.0,559.0
2017,2,SEA,PHX,AS,1107.0,1877.0
2017,2,SEA,PHX,DL,1107.0,52.0
2017,2,SEA,PHX,F9,1107.0,82.0
2017,2,SEA,PHX,WN,1107.0,970.0
2017,2,SEA,PSC,AS,172.0,45.0
2017,2,SEA,PSP,AS,987.0,864.0
2017,2,SEA,RNO,AS,564.0,201.0
2017,2,SEA,SAN,AS,1050.0,2269.0
2017,2,SEA,SAN,DL,1050.0,41.0
2017,2,SEA,SAN,UA,1126.0,157.0
2017,2,SEA,SAN,WN,1050.0,255.0
2017,2,SEA,SAT,AS,1774.0,135.0
2017,2,SEA,SFO,AS,679.0,1441.0
2017,2,SEA,SFO,DL,679.0,51.0
2017,2,SEA,SFO,UA,679.0,346.0
2017,2,SEA,SFO,VX,679.0,160.0
2017,2,SEA,SJC,AS,696.0,2341.0
2017,2,SEA,SJC,WN,696.0,596.0
2017,2,SEA,SLC,AS,689.0,453.0
2017,2,SEA,SLC,DL,689.0,424.0
2017,2,SEA,SMF,AS,605.0,1000.0
2017,2,SEA,SMF,WN,605.0,971.0
2017,2,SEA,SNA,AS,978.0,1731.0
2017,2,SEA,SNA,UA,1051.0,84.0
2017,2,SEA,STL,WN,1709.0,44.0
2017,2,SEA,TUS,AS,1216.0,332.0
2017,2,SFB,SJU,G4,1198.0,45.0
2017,2,SFO,ATL,DL,2139.0,618.0
2017,2,SFO,ATL,UA,2139.0,160.0
2017,2,SFO,AUS,UA,1504.0,283.0
2017,2,SFO,AUS,VX,1504.0,49.0
2017,2,SFO,BOS,AS,2704.0,43.0
2017,2,SFO,BOS,B6,2704.0,419.0
2017,2,SFO,BOS,UA,2704.0,2235.0
2017,2,SFO,BOS,VX,2704.0,567.0
2017,2,SFO,BUR,UA,326.0,94.0
2017,2,SFO,BUR,WN,326.0,1305.0
2017,2,SFO,BWI,UA,2457.0,48.0
2017,2,SFO,CLE,UA,2161.0,109.0
2017,2,SFO,CLT,AA,2296.0,229.0
2017,2,SFO,CVG,DL,2036.0,46.0
2017,2,SFO,DAL,VX,1476.0,86.0
2017,2,SFO,DAL,WN,1476.0,211.0
2017,2,SFO,DCA,UA,2442.0,142.0
2017,2,SFO,DCA,VX,2442.0,125.0
2017,2,SFO,DEN,AS,967.0,58.0
2017,2,SFO,DEN,F9,967.0,44.0
2017,2,SFO,DEN,UA,967.0,1664.0
2017,2,SFO,DEN,VX,967.0,306.0
2017,2,SFO,DEN,WN,967.0,698.0
2017,2,SFO,DFW,AA,1464.0,1046.0
2017,2,SFO,DTW,DL,2079.0,521.0
2017,2,SFO,EWR,AS,2565.0,49.0
2017,2,SFO,EWR,UA,2565.0,3956.0
2017,2,SFO,EWR,VX,2565.0,687.0
2017,2,SFO,FLL,AS,2584.0,40.0
2017,2,SFO,FLL,B6,2584.0,201.0
2017,2,SFO,FLL,UA,2584.0,153.0
2017,2,SFO,FLL,VX,2584.0,261.0
2017,2,SFO,HNL,UA,2398.0,606.0
2017,2,SFO,IAD,UA,2419.0,1579.0
2017,2,SFO,IAD,VX,2419.0,312.0
2017,2,SFO,IAH,F9,1635.0,46.0
2017,2,SFO,IAH,UA,1635.0,510.0
2017,2,SFO,JFK,AA,2586.0,416.0
2017,2,SFO,JFK,AS,2586.0,85.0
2017,2,SFO,JFK,B6,2586.0,1486.0
2017,2,SFO,JFK,DL,2586.0,1944.0
2017,2,SFO,JFK,VX,2586.0,1617.0
2017,2,SFO,KOA,UA,2367.0,215.0
2017,2,SFO,LAS,AA,573.0,48.0
2017,2,SFO,LAS,AS,414.0,477.0
2017,2,SFO,LAS,B6,414.0,584.0
2017,2,SFO,LAS,UA,414.0,1741.0
2017,2,SFO,LAS,VX,414.0,2160.0
2017,2,SFO,LAS,WN,414.0,2376.0
2017,2,SFO,LAX,AA,337.0,499.0
2017,2,SFO,LAX,AS,337.0,190.0
2017,2,SFO,LAX,DL,337.0,528.0
2017,2,SFO,LAX,UA,337.0,1710.0
2017,2,SFO,LAX,VX,337.0,2861.0
2017,2,SFO,LAX,WN,337.0,3457.0
2017,2,SFO,LGB,B6,354.0,1611.0
2017,2,SFO,LIH,UA,2447.0,133.0
2017,2,SFO,MCO,F9,2446.0,57.0
2017,2,SFO,MCO,UA,2446.0,221.0
2017,2,SFO,MDW,WN,1855.0,317.0
2017,2,SFO,MIA,AA,2585.0,487.0
2017,2,SFO,MIA,UA,2585.0,115.0
2017,2,SFO,MKE,WN,1845.0,126.0
2017,2,SFO,MSP,DL,1589.0,408.0
2017,2,SFO,MSP,SY,1589.0,715.0
2017,2,SFO,MSY,UA,1911.0,68.0
2017,2,SFO,OGG,HA,2338.0,50.0
2017,2,SFO,OGG,UA,2338.0,371.0
2017,2,SFO,ONT,UA,363.0,109.0
2017,2,SFO,ORD,AA,1846.0,668.0
2017,2,SFO,ORD,UA,1846.0,2507.0
2017,2,SFO,ORD,VX,1846.0,54.0
2017,2,SFO,PDX,AS,550.0,492.0
2017,2,SFO,PDX,UA,550.0,169.0
2017,2,SFO,PDX,VX,550.0,41.0
2017,2,SFO,PDX,WN,550.0,46.0
2017,2,SFO,PHL,AA,2521.0,473.0
2017,2,SFO,PHL,UA,2521.0,167.0
2017,2,SFO,PHX,AA,651.0,474.0
2017,2,SFO,PHX,UA,651.0,443.0
2017,2,SFO,PHX,WN,651.0,1231.0
2017,2,SFO,PSP,AS,421.0,253.0
2017,2,SFO,PSP,UA,421.0,46.0
2017,2,SFO,RDU,UA,2400.0,95.0
2017,2,SFO,SAN,UA,447.0,763.0
2017,2,SFO,SAN,VX,447.0,1160.0
2017,2,SFO,SAN,WN,447.0,3283.0
2017,2,SFO,SBA,UA,262.0,54.0
2017,2,SFO,SEA,AS,679.0,1380.0
2017,2,SFO,SEA,UA,679.0,261.0
2017,2,SFO,SEA,VX,679.0,96.0
2017,2,SFO,SLC,AS,599.0,198.0
2017,2,SFO,SLC,DL,599.0,186.0
2017,2,SFO,SLC,UA,599.0,93.0
2017,2,SFO,SNA,UA,372.0,561.0
2017,2,SFO,SNA,WN,372.0,2984.0
2017,2,SFO,STL,WN,1735.0,48.0
2017,2,SFO,TPA,UA,2393.0,119.0
2017,2,SJC,ATL,DL,2116.0,45.0
2017,2,SJC,AUS,WN,1476.0,84.0
2017,2,SJC,BUR,OO,296.0,176.0
2017,2,SJC,BUR,WN,296.0,3269.0
2017,2,SJC,BWI,WN,2439.0,90.0
2017,2,SJC,DAL,WN,1450.0,42.0
2017,2,SJC,DEN,WN,948.0,402.0
2017,2,SJC,DFW,AA,1438.0,45.0
2017,2,SJC,EWR,AS,2548.0,140.0
2017,2,SJC,EWR,UA,2548.0,52.0
2017,2,SJC,HNL,HA,2417.0,43.0
2017,2,SJC,JFK,B6,2569.0,44.0
2017,2,SJC,LAS,DL,386.0,109.0
2017,2,SJC,LAS,WN,386.0,3109.0
2017,2,SJC,LAX,AA,308.0,74.0
2017,2,SJC,LAX,DL,308.0,57.0
2017,2,SJC,LAX,WN,308.0,3952.0
2017,2,SJC,LGB,B6,324.0,1173.0
2017,2,SJC,LIH,AS,2466.0,47.0
2017,2,SJC,MDW,WN,1838.0,40.0
2017,2,SJC,OGG,AS,2355.0,108.0
2017,2,SJC,ONT,WN,333.0,1146.0
2017,2,SJC,PDX,AS,569.0,250.0
2017,2,SJC,PDX,WN,569.0,1229.0
2017,2,SJC,PHX,AA,621.0,263.0
2017,2,SJC,PHX,WN,621.0,1263.0
2017,2,SJC,SAN,AS,417.0,49.0
2017,2,SJC,SAN,WN,417.0,5978.0
2017,2,SJC,SEA,AS,696.0,2213.0
2017,2,SJC,SEA,WN,696.0,589.0
2017,2,SJC,SLC,DL,584.0,102.0
2017,2,SJC,SLC,WN,584.0,246.0
2017,2,SJC,SNA,WN,342.0,4559.0
2017,2,SJU,ATL,DL,1547.0,152.0
2017,2,SJU,BDL,B6,1666.0,741.0
2017,2,SJU,BOS,B6,1674.0,649.0
2017,2,SJU,BWI,WN,1565.0,811.0
2017,2,SJU,CLT,AA,1475.0,140.0
2017,2,SJU,DCA,B6,1554.0,89.0
2017,2,SJU,DFW,AA,2165.0,95.0
2017,2,SJU,EWR,B6,1608.0,334.0
2017,2,SJU,EWR,UA,1608.0,1061.0
2017,2,SJU,FLL,B6,1046.0,1249.0
2017,2,SJU,FLL,NK,1046.0,75.0
2017,2,SJU,FLL,WN,1046.0,525.0
2017,2,SJU,IAH,UA,2007.0,60.0
2017,2,SJU,JFK,AA,1598.0,500.0
2017,2,SJU,JFK,B6,1598.0,2523.0
2017,2,SJU,JFK,DL,1598.0,915.0
2017,2,SJU,MCO,B6,1189.0,1990.0
2017,2,SJU,MCO,NK,1189.0,392.0
2017,2,SJU,MCO,WN,1189.0,2968.0
2017,2,SJU,MIA,AA,1045.0,1712.0
2017,2,SJU,ORD,AA,2072.0,128.0
2017,2,SJU,ORD,UA,2072.0,162.0
2017,2,SJU,PHL,AA,1576.0,941.0
2017,2,SJU,PHL,F9,1576.0,43.0
2017,2,SJU,RSW,SY,1150.0,40.0
2017,2,SJU,SFB,G4,1198.0,56.0
2017,2,SJU,STT,B6,68.0,102.0
2017,2,SJU,TPA,B6,1237.0,194.0
2017,2,SJU,TPA,WN,1237.0,354.0
2017,2,SLC,ATL,DL,1590.0,266.0
2017,2,SLC,AUS,DL,1086.0,42.0
2017,2,SLC,BOS,DL,2105.0,91.0
2017,2,SLC,BWI,WN,1865.0,138.0
2017,2,SLC,DEN,DL,391.0,42.0
2017,2,SLC,DEN,F9,391.0,259.0
2017,2,SLC,DEN,WN,391.0,266.0
2017,2,SLC,DFW,AA,989.0,604.0
2017,2,SLC,DFW,DL,989.0,50.0
2017,2,SLC,DTW,DL,1481.0,45.0
2017,2,SLC,HNL,DL,2994.0,120.0
2017,2,SLC,JFK,DL,1990.0,772.0
2017,2,SLC,LAS,DL,368.0,387.0
2017,2,SLC,LAS,WN,368.0,588.0
2017,2,SLC,LAX,AA,590.0,103.0
2017,2,SLC,LAX,DL,590.0,1071.0
2017,2,SLC,LAX,WN,590.0,812.0
2017,2,SLC,LGB,B6,588.0,953.0
2017,2,SLC,LGB,DL,588.0,188.0
2017,2,SLC,MCI,DL,920.0,44.0
2017,2,SLC,MCO,B6,1931.0,54.0
2017,2,SLC,MCO,DL,1931.0,211.0
2017,2,SLC,MDW,WN,1259.0,89.0
2017,2,SLC,MSP,DL,991.0,277.0
2017,2,SLC,OAK,WN,588.0,289.0
2017,2,SLC,ORD,UA,1250.0,53.0
2017,2,SLC,PDX,DL,630.0,259.0
2017,2,SLC,PHX,AA,507.0,233.0
2017,2,SLC,PHX,DL,507.0,333.0
2017,2,SLC,PHX,WN,507.0,1609.0
2017,2,SLC,SAN,AS,626.0,46.0
2017,2,SLC,SAN,DL,626.0,400.0
2017,2,SLC,SAT,DL,1087.0,92.0
2017,2,SLC,SEA,AS,689.0,448.0
2017,2,SLC,SEA,DL,689.0,435.0
2017,2,SLC,SFO,AS,599.0,140.0
2017,2,SLC,SFO,DL,599.0,326.0
2017,2,SLC,SJC,DL,584.0,156.0
2017,2,SLC,SJC,WN,584.0,242.0
2017,2,SLC,SNA,DL,588.0,177.0
2017,2,SMF,ATL,DL,2092.0,49.0
2017,2,SMF,BUR,WN,358.0,3598.0
2017,2,SMF,DEN,WN,909.0,329.0
2017,2,SMF,DFW,AA,1431.0,86.0
2017,2,SMF,HNL,HA,2462.0,46.0
2017,2,SMF,JFK,B6,2521.0,42.0
2017,2,SMF,LAS,WN,397.0,2062.0
2017,2,SMF,LAX,DL,373.0,58.0
2017,2,SMF,LAX,WN,373.0,3495.0
2017,2,SMF,LGB,B6,387.0,290.0
2017,2,SMF,MDW,WN,1790.0,111.0
2017,2,SMF,OGG,AS,2404.0,88.0
2017,2,SMF,ONT,WN,390.0,2797.0
2017,2,SMF,PDX,AS,479.0,245.0
2017,2,SMF,PDX,WN,479.0,1862.0
2017,2,SMF,PHX,AA,647.0,228.0
2017,2,SMF,PHX,WN,647.0,1038.0
2017,2,SMF,SAN,OO,480.0,54.0
2017,2,SMF,SAN,WN,480.0,4625.0
2017,2,SMF,SEA,AS,605.0,1037.0
2017,2,SMF,SEA,WN,605.0,924.0
2017,2,SMF,SLC,WN,532.0,42.0
2017,2,SMF,SNA,WN,404.0,3239.0
2017,2,SNA,ATL,DL,1919.0,73.0
2017,2,SNA,DAL,WN,1216.0,42.0
2017,2,SNA,DEN,F9,846.0,127.0
2017,2,SNA,DEN,UA,846.0,41.0
2017,2,SNA,DEN,WN,846.0,618.0
2017,2,SNA,DFW,AA,1205.0,977.0
2017,2,SNA,EWR,UA,2434.0,289.0
2017,2,SNA,HOU,WN,1357.0,41.0
2017,2,SNA,IAH,UA,1346.0,51.0
2017,2,SNA,LAS,DL,226.0,209.0
2017,2,SNA,LAS,WN,226.0,1367.0
2017,2,SNA,MDW,WN,1731.0,48.0
2017,2,SNA,MSP,DL,1522.0,43.0
2017,2,SNA,OAK,WN,371.0,3317.0
2017,2,SNA,ORD,AA,1726.0,562.0
2017,2,SNA,PDX,AS,859.0,447.0
2017,2,SNA,PHX,AA,338.0,158.0
2017,2,SNA,PHX,WN,338.0,1774.0
2017,2,SNA,SEA,AS,978.0,1814.0
2017,2,SNA,SFO,UA,372.0,520.0
2017,2,SNA,SFO,WN,372.0,3017.0
2017,2,SNA,SJC,WN,342.0,4378.0
2017,2,SNA,SLC,DL,588.0,177.0
2017,2,SNA,SMF,WN,404.0,3288.0
2017,2,SRQ,ATL,DL,444.0,64.0
2017,2,SRQ,JFK,B6,1041.0,101.0
2017,2,STL,ATL,DL,484.0,60.0
2017,2,STL,ATL,WN,484.0,171.0
2017,2,STL,AUS,WN,721.0,40.0
2017,2,STL,BNA,WN,272.0,41.0
2017,2,STL,BOS,WN,1047.0,361.0
2017,2,STL,BWI,WN,738.0,468.0
2017,2,STL,DAL,WN,546.0,944.0
2017,2,STL,DCA,WN,719.0,231.0
2017,2,STL,DEN,F9,770.0,47.0
2017,2,STL,DEN,WN,770.0,929.0
2017,2,STL,DFW,AA,550.0,338.0
2017,2,STL,DTW,WN,440.0,43.0
2017,2,STL,ECP,WN,634.0,91.0
2017,2,STL,EWR,WN,872.0,40.0
2017,2,STL,FLL,WN,1057.0,168.0
2017,2,STL,HOU,WN,687.0,401.0
2017,2,STL,LAS,F9,1371.0,44.0
2017,2,STL,LAS,WN,1371.0,686.0
2017,2,STL,LAX,AA,1592.0,47.0
2017,2,STL,LAX,WN,1592.0,672.0
2017,2,STL,LGA,AA,888.0,100.0
2017,2,STL,LGA,DL,888.0,44.0
2017,2,STL,LGA,WN,888.0,304.0
2017,2,STL,MCI,WN,237.0,189.0
2017,2,STL,MCO,WN,882.0,595.0
2017,2,STL,MDW,WN,251.0,1139.0
2017,2,STL,MSP,DL,448.0,96.0
2017,2,STL,MSP,WN,448.0,131.0
2017,2,STL,MSY,WN,604.0,198.0
2017,2,STL,OMA,WN,342.0,157.0
2017,2,STL,ORD,AA,258.0,45.0
2017,2,STL,PHX,WN,1262.0,748.0
2017,2,STL,RSW,WN,979.0,299.0
2017,2,STL,SAN,WN,1557.0,93.0
2017,2,STL,SEA,WN,1709.0,90.0
2017,2,STL,SFO,WN,1735.0,135.0
2017,2,STL,TPA,WN,869.0,571.0
2017,2,STS,LAX,AS,399.0,119.0
2017,2,STS,PDX,AS,489.0,98.0
2017,2,STS,SAN,AS,508.0,45.0
2017,2,STT,ATL,DL,1599.0,153.0
2017,2,STT,DFW,AA,2228.0,49.0
2017,2,STT,JFK,AA,1623.0,177.0
2017,2,STT,JFK,DL,1623.0,129.0
2017,2,STT,MIA,AA,1107.0,43.0
2017,2,STT,PHL,AA,1605.0,73.0
2017,2,SWF,MYR,G4,601.0,48.0
2017,2,TPA,ACY,NK,913.0,43.0
2017,2,TPA,ALB,WN,1130.0,57.0
2017,2,TPA,ATL,DL,406.0,460.0
2017,2,TPA,ATL,NK,406.0,109.0
2017,2,TPA,ATL,WN,406.0,1570.0
2017,2,TPA,BDL,WN,1111.0,488.0
2017,2,TPA,BHM,WN,459.0,107.0
2017,2,TPA,BNA,WN,612.0,1320.0
2017,2,TPA,BOS,B6,1185.0,546.0
2017,2,TPA,BOS,DL,1185.0,42.0
2017,2,TPA,BUF,WN,1053.0,178.0
2017,2,TPA,BWI,WN,842.0,1821.0
2017,2,TPA,CLE,F9,927.0,52.0
2017,2,TPA,CLT,AA,507.0,246.0
2017,2,TPA,CMH,WN,829.0,687.0
2017,2,TPA,CVG,DL,773.0,72.0
2017,2,TPA,DAL,WN,917.0,226.0
2017,2,TPA,DCA,AA,814.0,352.0
2017,2,TPA,DCA,B6,814.0,40.0
2017,2,TPA,DCA,WN,814.0,699.0
2017,2,TPA,DEN,UA,1506.0,46.0
2017,2,TPA,DEN,WN,1506.0,584.0
2017,2,TPA,DFW,AA,929.0,1019.0
2017,2,TPA,DTW,DL,983.0,1152.0
2017,2,TPA,DTW,NK,983.0,80.0
2017,2,TPA,EWR,B6,997.0,300.0
2017,2,TPA,EWR,UA,997.0,2389.0
2017,2,TPA,FLL,WN,197.0,780.0
2017,2,TPA,HOU,WN,781.0,168.0
2017,2,TPA,HPN,B6,1032.0,43.0
2017,2,TPA,IAD,UA,811.0,223.0
2017,2,TPA,IAH,UA,787.0,120.0
2017,2,TPA,IND,WN,837.0,1031.0
2017,2,TPA,ISP,WN,1034.0,399.0
2017,2,TPA,JFK,B6,1005.0,455.0
2017,2,TPA,JFK,DL,1005.0,339.0
