YEAR,QUARTER,ORIGIN,DEST,TICKET_CARRIER,MARKET_MILES_FLOWN,PASSENGERS
2017,1,GRR,MCO,WN,1024.0,83.0
2017,1,GRR,RSW,WN,1147.0,40.0
2017,1,GRR,TPA,WN,1041.0,47.0
2017,1,GUM,HNL,UA,3801.0,55.0
2017,1,HDN,ATL,DL,1340.0,76.0
2017,1,HDN,IAH,UA,985.0,86.0
2017,1,HNL,ANC,AS,2777.0,130.0
2017,1,HNL,ATL,DL,4502.0,41.0
2017,1,HNL,DEN,UA,3365.0,51.0
2017,1,HNL,DFW,AA,3784.0,77.0
2017,1,HNL,EWR,UA,4962.0,59.0
2017,1,HNL,GUM,UA,3801.0,55.0
2017,1,HNL,IAH,UA,3904.0,63.0
2017,1,HNL,ITO,99,163.0,65.0
2017,1,HNL,ITO,HA,216.0,7008.0
2017,1,HNL,ITO,HA,221.0,68.0
2017,1,HNL,JFK,DL,4983.0,48.0
2017,1,HNL,JFK,HA,4983.0,64.0
2017,1,HNL,KOA,HA,163.0,4973.0
2017,1,HNL,KOA,WP,163.0,1074.0
2017,1,HNL,LAS,HA,2762.0,1216.0
2017,1,HNL,LAX,AA,2556.0,106.0
2017,1,HNL,LAX,DL,2556.0,153.0
2017,1,HNL,LAX,HA,2556.0,1771.0
2017,1,HNL,LAX,UA,2556.0,284.0
2017,1,HNL,LIH,HA,102.0,6299.0
2017,1,HNL,LIH,WP,102.0,786.0
2017,1,HNL,MSP,DL,3972.0,99.0
2017,1,HNL,OAK,HA,2409.0,291.0
2017,1,HNL,OGG,HA,100.0,10800.0
2017,1,HNL,OGG,WP,100.0,1888.0
2017,1,HNL,ORD,UA,4243.0,112.0
2017,1,HNL,PDX,AS,2603.0,126.0
2017,1,HNL,PDX,HA,2603.0,50.0
2017,1,HNL,PHX,HA,2917.0,52.0
2017,1,HNL,PPG,HA,2599.0,46.0
2017,1,HNL,SAN,HA,2614.0,199.0
2017,1,HNL,SEA,AS,2677.0,226.0
2017,1,HNL,SEA,DL,2677.0,53.0
2017,1,HNL,SEA,HA,2677.0,133.0
2017,1,HNL,SFO,HA,2398.0,110.0
2017,1,HNL,SFO,UA,2398.0,228.0
2017,1,HNL,SFO,VX,2398.0,126.0
2017,1,HNL,SJC,HA,2417.0,164.0
2017,1,HNL,SLC,DL,2994.0,138.0
2017,1,HNL,SMF,HA,2462.0,99.0
2017,1,HOU,ATL,DL,696.0,99.0
2017,1,HOU,ATL,WN,696.0,930.0
2017,1,HOU,AUS,WN,148.0,162.0
2017,1,HOU,BNA,WN,670.0,531.0
2017,1,HOU,BOS,WN,1609.0,84.0
2017,1,HOU,BWI,WN,1246.0,620.0
2017,1,HOU,DAL,WN,239.0,5830.0
2017,1,HOU,DCA,WN,1218.0,334.0
2017,1,HOU,DEN,WN,883.0,1448.0
2017,1,HOU,FLL,WN,957.0,159.0
2017,1,HOU,HRL,WN,277.0,213.0
2017,1,HOU,LAS,WN,1235.0,1037.0
2017,1,HOU,LAX,WN,1390.0,608.0
2017,1,HOU,LGA,WN,1428.0,286.0
2017,1,HOU,MAF,WN,441.0,285.0
2017,1,HOU,MCO,WN,849.0,382.0
2017,1,HOU,MDW,WN,937.0,862.0
2017,1,HOU,MSY,WN,302.0,1674.0
2017,1,HOU,OAK,WN,1642.0,138.0
2017,1,HOU,OKC,WN,419.0,316.0
2017,1,HOU,PHX,WN,1020.0,548.0
2017,1,HOU,SAN,WN,1313.0,215.0
2017,1,HOU,SAT,WN,192.0,307.0
2017,1,HOU,STL,WN,687.0,214.0
2017,1,HOU,TPA,WN,781.0,110.0
2017,1,HOU,TUL,WN,453.0,279.0
2017,1,HPN,FLL,B6,1097.0,185.0
2017,1,HPN,MCO,B6,972.0,294.0
2017,1,HPN,PBI,B6,1056.0,589.0
2017,1,HPN,RSW,B6,1102.0,45.0
2017,1,HRL,HOU,WN,277.0,298.0
2017,1,HRL,MSP,SY,1310.0,118.0
2017,1,HSV,DCA,AA,613.0,44.0
2017,1,IAD,ATL,UA,534.0,44.0
2017,1,IAD,ATL,WN,534.0,368.0
2017,1,IAD,BOS,B6,413.0,41.0
2017,1,IAD,CLT,AA,322.0,41.0
2017,1,IAD,DEN,UA,1452.0,649.0
2017,1,IAD,DEN,WN,1452.0,357.0
2017,1,IAD,DFW,AA,1172.0,44.0
2017,1,IAD,DFW,UA,1172.0,43.0
2017,1,IAD,FLL,UA,901.0,224.0
2017,1,IAD,IAH,UA,1190.0,82.0
2017,1,IAD,JFK,B6,228.0,42.0
2017,1,IAD,JFK,DL,228.0,43.0
2017,1,IAD,LAS,UA,2065.0,58.0
2017,1,IAD,LAX,AA,2288.0,46.0
2017,1,IAD,LAX,UA,2288.0,775.0
2017,1,IAD,LAX,VX,2288.0,53.0
2017,1,IAD,MCO,F9,758.0,59.0
2017,1,IAD,MCO,UA,758.0,198.0
2017,1,IAD,MCO,WN,758.0,152.0
2017,1,IAD,SAN,UA,2253.0,313.0
2017,1,IAD,SAT,UA,1362.0,40.0
2017,1,IAD,SFO,UA,2419.0,1045.0
2017,1,IAD,SJU,UA,1571.0,54.0
2017,1,IAD,STT,UA,1606.0,99.0
2017,1,IAD,TPA,UA,811.0,232.0
2017,1,IAG,FLL,NK,1176.0,40.0
2017,1,IAG,MCO,NK,1021.0,234.0
2017,1,IAH,ASE,UA,913.0,82.0
2017,1,IAH,ATL,DL,689.0,153.0
2017,1,IAH,ATL,NK,689.0,147.0
2017,1,IAH,BOS,UA,1597.0,217.0
2017,1,IAH,DEN,F9,862.0,133.0
2017,1,IAH,DEN,UA,862.0,744.0
2017,1,IAH,DFW,AA,224.0,395.0
2017,1,IAH,DFW,UA,224.0,51.0
2017,1,IAH,EGE,UA,934.0,103.0
2017,1,IAH,EWR,UA,1400.0,986.0
2017,1,IAH,FLL,UA,966.0,127.0
2017,1,IAH,HDN,UA,985.0,86.0
2017,1,IAH,HNL,UA,3904.0,63.0
2017,1,IAH,IAD,UA,1190.0,82.0
2017,1,IAH,JAN,UA,351.0,51.0
2017,1,IAH,LAS,F9,1222.0,191.0
2017,1,IAH,LAS,NK,1222.0,188.0
2017,1,IAH,LAS,UA,1222.0,307.0
2017,1,IAH,LAX,AA,1379.0,63.0
2017,1,IAH,LAX,NK,1379.0,481.0
2017,1,IAH,LAX,UA,1379.0,738.0
2017,1,IAH,LGA,UA,1416.0,556.0
2017,1,IAH,LIT,UA,374.0,43.0
2017,1,IAH,MCO,UA,854.0,338.0
2017,1,IAH,MIA,AA,964.0,43.0
2017,1,IAH,MIA,UA,964.0,271.0
2017,1,IAH,MSY,NK,305.0,40.0
2017,1,IAH,MSY,UA,305.0,203.0
2017,1,IAH,ORD,AA,925.0,59.0
2017,1,IAH,ORD,NK,925.0,55.0
2017,1,IAH,ORD,UA,925.0,440.0
2017,1,IAH,PHX,UA,1009.0,441.0
2017,1,IAH,SAN,UA,1303.0,121.0
2017,1,IAH,SEA,AS,1874.0,87.0
2017,1,IAH,SEA,UA,1874.0,60.0
2017,1,IAH,SFO,UA,1635.0,841.0
2017,1,IAH,SLC,UA,1195.0,60.0
2017,1,IAH,SNA,UA,1346.0,75.0
2017,1,IAH,TPA,UA,787.0,60.0
2017,1,IND,BOS,WN,818.0,94.0
2017,1,IND,BWI,WN,516.0,48.0
2017,1,IND,DCA,WN,500.0,384.0
2017,1,IND,DEN,WN,977.0,134.0
2017,1,IND,DFW,AA,761.0,140.0
2017,1,IND,FLL,WN,1005.0,54.0
2017,1,IND,LAS,WN,1590.0,643.0
2017,1,IND,LAX,F9,1839.0,51.0
2017,1,IND,LGA,WN,660.0,170.0
2017,1,IND,MCO,WN,829.0,1040.0
2017,1,IND,PHL,AA,588.0,74.0
2017,1,IND,PHX,AA,1488.0,149.0
2017,1,IND,PHX,WN,1488.0,624.0
2017,1,IND,RSW,WN,945.0,690.0
2017,1,IND,TPA,WN,837.0,520.0
2017,1,ISP,FLL,WN,1092.0,168.0
2017,1,ISP,MCO,WN,971.0,1030.0
2017,1,ISP,PBI,WN,1052.0,563.0
2017,1,ISP,RSW,WN,1139.0,49.0
2017,1,ISP,TPA,WN,1034.0,134.0
2017,1,ITO,HNL,HA,216.0,7024.0
2017,1,ITO,OGG,HA,121.0,306.0
2017,1,JAC,EWR,UA,1874.0,64.0
2017,1,JAN,IAH,UA,351.0,107.0
2017,1,JAX,ATL,DL,270.0,52.0
2017,1,JAX,BNA,WN,483.0,58.0
2017,1,JAX,BWI,WN,663.0,232.0
2017,1,JAX,CLT,AA,328.0,52.0
2017,1,JAX,JFK,B6,828.0,668.0
2017,1,JAX,MIA,AA,335.0,68.0
2017,1,JFK,ATL,DL,760.0,337.0
2017,1,JFK,AUS,DL,1521.0,41.0
2017,1,JFK,BOS,B6,187.0,111.0
2017,1,JFK,BOS,DL,187.0,53.0
2017,1,JFK,BQN,B6,1576.0,208.0
2017,1,JFK,BUF,B6,301.0,712.0
2017,1,JFK,BUF,DL,301.0,162.0
2017,1,JFK,BUR,B6,2465.0,40.0
2017,1,JFK,CHS,B6,636.0,189.0
2017,1,JFK,CLT,AA,541.0,607.0
2017,1,JFK,DCA,DL,213.0,42.0
2017,1,JFK,DEN,B6,1626.0,149.0
2017,1,JFK,DEN,DL,1626.0,434.0
2017,1,JFK,DFW,AA,1391.0,70.0
2017,1,JFK,EGE,AA,1746.0,98.0
2017,1,JFK,FLL,B6,1069.0,3625.0
2017,1,JFK,FLL,DL,1069.0,1032.0
2017,1,JFK,FLL,VX,1069.0,178.0
2017,1,JFK,HNL,DL,4983.0,48.0
2017,1,JFK,HNL,HA,4983.0,46.0
2017,1,JFK,JAX,B6,828.0,622.0
2017,1,JFK,LAS,AA,2248.0,136.0
2017,1,JFK,LAS,B6,2248.0,626.0
2017,1,JFK,LAS,DL,2248.0,546.0
2017,1,JFK,LAS,VX,2248.0,102.0
2017,1,JFK,LAX,AA,2475.0,908.0
2017,1,JFK,LAX,AS,2475.0,43.0
2017,1,JFK,LAX,B6,2475.0,3598.0
2017,1,JFK,LAX,DL,2475.0,2580.0
2017,1,JFK,LAX,VX,2475.0,1670.0
2017,1,JFK,LGB,B6,2465.0,202.0
2017,1,JFK,MCO,AA,944.0,154.0
2017,1,JFK,MCO,B6,944.0,2185.0
2017,1,JFK,MCO,DL,944.0,720.0
2017,1,JFK,MIA,AA,1089.0,812.0
2017,1,JFK,MIA,DL,1089.0,623.0
2017,1,JFK,MSP,SY,1029.0,40.0
2017,1,JFK,MSY,DL,1182.0,101.0
2017,1,JFK,OAK,B6,2576.0,41.0
2017,1,JFK,ORD,B6,740.0,96.0
2017,1,JFK,ORD,DL,740.0,43.0
2017,1,JFK,PBI,B6,1028.0,1275.0
2017,1,JFK,PDX,B6,2454.0,40.0
2017,1,JFK,PHX,B6,2153.0,86.0
2017,1,JFK,PHX,DL,2153.0,359.0
2017,1,JFK,PSE,B6,1617.0,46.0
2017,1,JFK,RDU,AA,427.0,41.0
2017,1,JFK,RSW,B6,1074.0,621.0
2017,1,JFK,SAN,B6,2446.0,98.0
2017,1,JFK,SAN,DL,2446.0,72.0
2017,1,JFK,SAV,B6,718.0,168.0
2017,1,JFK,SEA,DL,2422.0,197.0
2017,1,JFK,SFO,AA,2586.0,305.0
2017,1,JFK,SFO,B6,2586.0,1468.0
2017,1,JFK,SFO,DL,2586.0,1874.0
2017,1,JFK,SFO,VX,2586.0,994.0
2017,1,JFK,SJU,AA,1598.0,88.0
2017,1,JFK,SJU,B6,1598.0,715.0
2017,1,JFK,SJU,DL,1598.0,253.0
2017,1,JFK,SLC,DL,1990.0,630.0
2017,1,JFK,SRQ,B6,1041.0,103.0
2017,1,JFK,STT,DL,1623.0,51.0
2017,1,JFK,TPA,B6,1005.0,778.0
2017,1,JFK,TPA,DL,1005.0,224.0
2017,1,JFK,TUS,AA,2136.0,163.0
2017,1,JMS,DEN,UA,573.0,45.0
2017,1,JNU,ANC,AS,571.0,170.0
2017,1,JNU,SEA,AS,909.0,98.0
2017,1,KOA,HNL,HA,163.0,4988.0
2017,1,KOA,HNL,WP,163.0,1058.0
2017,1,KOA,LAX,UA,2504.0,41.0
2017,1,KOA,LIH,HA,265.0,49.0
2017,1,KOA,OAK,AS,2378.0,178.0
2017,1,KOA,OGG,HA,84.0,468.0
2017,1,KOA,PDX,AS,2607.0,149.0
2017,1,KOA,SEA,AS,2688.0,211.0
2017,1,KOA,SFO,UA,2367.0,189.0
2017,1,KTN,SEA,AS,680.0,42.0
2017,1,LAS,ABQ,WN,486.0,657.0
2017,1,LAS,ALB,WN,2237.0,43.0
2017,1,LAS,AMA,WN,758.0,64.0
2017,1,LAS,ATL,DL,1747.0,476.0
2017,1,LAS,ATL,F9,1747.0,249.0
2017,1,LAS,ATL,NK,1747.0,47.0
2017,1,LAS,ATL,WN,1747.0,350.0
2017,1,LAS,AUS,F9,1090.0,181.0
2017,1,LAS,AUS,WN,1090.0,360.0
2017,1,LAS,BHM,WN,1618.0,43.0
2017,1,LAS,BLI,AS,954.0,212.0
2017,1,LAS,BLI,G4,954.0,341.0
2017,1,LAS,BNA,F9,1587.0,57.0
2017,1,LAS,BNA,WN,1587.0,454.0
2017,1,LAS,BOI,WN,519.0,55.0
2017,1,LAS,BOS,B6,2381.0,104.0
2017,1,LAS,BOS,NK,2381.0,43.0
2017,1,LAS,BUF,WN,1986.0,83.0
2017,1,LAS,BUR,WN,223.0,2809.0
2017,1,LAS,BWI,NK,2106.0,114.0
2017,1,LAS,BWI,WN,2106.0,490.0
2017,1,LAS,CLE,F9,1824.0,375.0
2017,1,LAS,CLE,NK,1824.0,45.0
2017,1,LAS,CLE,WN,1824.0,64.0
2017,1,LAS,CLT,AA,1916.0,227.0
2017,1,LAS,CMH,F9,1771.0,125.0
2017,1,LAS,CMH,WN,1771.0,367.0
2017,1,LAS,COS,F9,604.0,149.0
2017,1,LAS,CVG,DL,1678.0,45.0
2017,1,LAS,CVG,F9,1678.0,270.0
2017,1,LAS,DAL,VX,1067.0,115.0
2017,1,LAS,DAL,WN,1067.0,1387.0
2017,1,LAS,DCA,AA,2089.0,45.0
2017,1,LAS,DEN,F9,628.0,1600.0
2017,1,LAS,DEN,NK,628.0,629.0
2017,1,LAS,DEN,UA,628.0,252.0
2017,1,LAS,DEN,WN,628.0,3793.0
2017,1,LAS,DFW,AA,1055.0,1869.0
2017,1,LAS,DFW,NK,1055.0,318.0
2017,1,LAS,DSM,G4,1216.0,51.0
2017,1,LAS,DSM,WN,1216.0,43.0
2017,1,LAS,DTW,DL,1749.0,484.0
2017,1,LAS,DTW,NK,1749.0,916.0
2017,1,LAS,DTW,WN,1749.0,65.0
2017,1,LAS,ELP,WN,583.0,222.0
2017,1,LAS,EWR,UA,2227.0,523.0
2017,1,LAS,FLL,WN,2173.0,65.0
2017,1,LAS,GEG,WN,806.0,94.0
2017,1,LAS,HNL,HA,2762.0,1116.0
2017,1,LAS,HOU,WN,1235.0,1140.0
2017,1,LAS,IAD,UA,2065.0,58.0
2017,1,LAS,IAH,F9,1222.0,117.0
2017,1,LAS,IAH,NK,1222.0,230.0
2017,1,LAS,IAH,UA,1222.0,378.0
2017,1,LAS,IND,WN,1590.0,597.0
2017,1,LAS,JFK,AA,2248.0,42.0
2017,1,LAS,JFK,B6,2248.0,550.0
2017,1,LAS,JFK,DL,2248.0,557.0
2017,1,LAS,LAX,AA,236.0,909.0
2017,1,LAS,LAX,DL,236.0,249.0
2017,1,LAS,LAX,NK,236.0,859.0
2017,1,LAS,LAX,UA,236.0,134.0
2017,1,LAS,LAX,VX,236.0,680.0
2017,1,LAS,LAX,WN,236.0,3896.0
2017,1,LAS,LBB,WN,775.0,154.0
2017,1,LAS,LGB,B6,231.0,2702.0
2017,1,LAS,LGB,WN,231.0,92.0
2017,1,LAS,LIT,WN,1294.0,40.0
2017,1,LAS,LRD,G4,1092.0,41.0
2017,1,LAS,MAF,WN,795.0,153.0
2017,1,LAS,MCI,NK,1139.0,87.0
2017,1,LAS,MCI,WN,1139.0,852.0
2017,1,LAS,MCO,F9,2039.0,255.0
2017,1,LAS,MCO,WN,2039.0,198.0
2017,1,LAS,MDW,WN,1521.0,2330.0
2017,1,LAS,MIA,AA,2174.0,209.0
2017,1,LAS,MIA,F9,2174.0,420.0
2017,1,LAS,MKE,F9,1524.0,270.0
2017,1,LAS,MKE,WN,1524.0,619.0
2017,1,LAS,MSP,DL,1299.0,786.0
2017,1,LAS,MSP,NK,1299.0,164.0
2017,1,LAS,MSP,SY,1299.0,1189.0
2017,1,LAS,MSY,NK,1500.0,52.0
2017,1,LAS,MSY,WN,1500.0,166.0
2017,1,LAS,OAK,NK,407.0,352.0
2017,1,LAS,OAK,WN,407.0,3034.0
2017,1,LAS,OKC,WN,986.0,225.0
2017,1,LAS,OMA,WN,1099.0,444.0
2017,1,LAS,ONT,WN,197.0,566.0
2017,1,LAS,ORD,AA,1514.0,374.0
2017,1,LAS,ORD,F9,1514.0,191.0
2017,1,LAS,ORD,NK,1514.0,337.0
2017,1,LAS,ORD,UA,1514.0,342.0
2017,1,LAS,PDX,AS,763.0,654.0
2017,1,LAS,PDX,NK,763.0,133.0
2017,1,LAS,PDX,WN,763.0,461.0
2017,1,LAS,PHL,AA,2176.0,226.0
2017,1,LAS,PHL,NK,2176.0,202.0
2017,1,LAS,PHL,WN,2176.0,41.0
2017,1,LAS,PHX,AA,255.0,486.0
2017,1,LAS,PHX,WN,255.0,3885.0
2017,1,LAS,PIT,F9,1910.0,256.0
2017,1,LAS,PIT,WN,1910.0,53.0
2017,1,LAS,RDU,WN,2026.0,137.0
2017,1,LAS,RNO,WN,345.0,2312.0
2017,1,LAS,SAN,DL,258.0,108.0
2017,1,LAS,SAN,NK,258.0,501.0
2017,1,LAS,SAN,WN,258.0,3249.0
2017,1,LAS,SAT,F9,1069.0,51.0
2017,1,LAS,SAT,WN,1069.0,461.0
2017,1,LAS,SDF,WN,1624.0,42.0
2017,1,LAS,SEA,AS,867.0,2625.0
2017,1,LAS,SEA,DL,867.0,220.0
2017,1,LAS,SEA,NK,867.0,325.0
2017,1,LAS,SEA,WN,867.0,549.0
2017,1,LAS,SFO,AS,414.0,41.0
2017,1,LAS,SFO,B6,414.0,424.0
2017,1,LAS,SFO,UA,414.0,1097.0
2017,1,LAS,SFO,VX,414.0,1228.0
2017,1,LAS,SFO,WN,414.0,2022.0
2017,1,LAS,SJC,DL,386.0,96.0
2017,1,LAS,SJC,WN,386.0,3043.0
2017,1,LAS,SLC,DL,368.0,200.0
2017,1,LAS,SLC,WN,368.0,486.0
2017,1,LAS,SMF,WN,397.0,2039.0
2017,1,LAS,SNA,WN,226.0,1524.0
2017,1,LAS,STL,F9,1371.0,439.0
2017,1,LAS,STL,WN,1371.0,647.0
2017,1,LAS,TPA,F9,1984.0,173.0
2017,1,LAS,TPA,WN,1984.0,284.0
2017,1,LAS,TUL,WN,1076.0,100.0
2017,1,LAS,TUS,WN,365.0,306.0
2017,1,LAX,ABQ,WN,677.0,408.0
2017,1,LAX,ASE,UA,737.0,142.0
2017,1,LAX,ATL,AA,1947.0,523.0
2017,1,LAX,ATL,DL,1947.0,816.0
2017,1,LAX,ATL,F9,1947.0,43.0
2017,1,LAX,ATL,WN,1947.0,282.0
2017,1,LAX,AUS,AA,1242.0,372.0
2017,1,LAX,AUS,WN,1242.0,486.0
2017,1,LAX,BNA,WN,1797.0,506.0
2017,1,LAX,BOS,AA,2611.0,633.0
2017,1,LAX,BOS,B6,2611.0,543.0
2017,1,LAX,BOS,DL,2611.0,56.0
2017,1,LAX,BOS,UA,2611.0,111.0
2017,1,LAX,BOS,VX,2611.0,265.0
2017,1,LAX,BWI,WN,2329.0,207.0
2017,1,LAX,CLE,UA,2052.0,46.0
2017,1,LAX,CLT,AA,2125.0,139.0
2017,1,LAX,CMH,DL,1995.0,48.0
2017,1,LAX,CVG,DL,1900.0,62.0
2017,1,LAX,DAL,VX,1246.0,224.0
2017,1,LAX,DAL,WN,1246.0,1139.0
2017,1,LAX,DCA,AA,2311.0,86.0
2017,1,LAX,DEN,AA,862.0,284.0
2017,1,LAX,DEN,DL,862.0,98.0
2017,1,LAX,DEN,F9,862.0,95.0
2017,1,LAX,DEN,NK,862.0,998.0
2017,1,LAX,DEN,UA,862.0,847.0
2017,1,LAX,DEN,WN,862.0,2273.0
2017,1,LAX,DFW,AA,1235.0,1574.0
2017,1,LAX,DFW,DL,1235.0,41.0
2017,1,LAX,DFW,NK,1235.0,1003.0
2017,1,LAX,DTW,DL,1979.0,442.0
2017,1,LAX,EGE,AA,748.0,83.0
2017,1,LAX,ELP,WN,715.0,67.0
2017,1,LAX,EUG,AA,748.0,40.0
2017,1,LAX,EWR,UA,2454.0,3523.0
2017,1,LAX,EWR,VX,2454.0,774.0
2017,1,LAX,FLL,B6,2343.0,153.0
2017,1,LAX,FLL,NK,2343.0,41.0
2017,1,LAX,FLL,VX,2343.0,654.0
2017,1,LAX,HNL,AA,2556.0,102.0
2017,1,LAX,HNL,DL,2556.0,99.0
2017,1,LAX,HNL,HA,2556.0,1978.0
2017,1,LAX,HNL,UA,2556.0,288.0
2017,1,LAX,HOU,WN,1390.0,658.0
2017,1,LAX,IAD,UA,2288.0,803.0
2017,1,LAX,IAD,VX,2288.0,41.0
2017,1,LAX,IAH,AA,1379.0,60.0
2017,1,LAX,IAH,NK,1379.0,531.0
2017,1,LAX,IAH,UA,1379.0,763.0
2017,1,LAX,IND,AA,1814.0,84.0
2017,1,LAX,JFK,AA,2475.0,963.0
2017,1,LAX,JFK,AS,2475.0,71.0
2017,1,LAX,JFK,B6,2475.0,3600.0
2017,1,LAX,JFK,DL,2475.0,2459.0
2017,1,LAX,JFK,VX,2475.0,1678.0
2017,1,LAX,KOA,UA,2504.0,92.0
2017,1,LAX,LAS,AA,236.0,899.0
2017,1,LAX,LAS,DL,236.0,327.0
2017,1,LAX,LAS,NK,236.0,943.0
2017,1,LAX,LAS,UA,236.0,146.0
2017,1,LAX,LAS,VX,236.0,733.0
2017,1,LAX,LAS,WN,236.0,3896.0
2017,1,LAX,MCI,NK,1363.0,50.0
2017,1,LAX,MCI,WN,1363.0,302.0
2017,1,LAX,MCO,AA,2218.0,135.0
2017,1,LAX,MCO,B6,2218.0,44.0
2017,1,LAX,MCO,DL,2218.0,381.0
2017,1,LAX,MCO,F9,2218.0,211.0
2017,1,LAX,MCO,UA,2218.0,62.0
2017,1,LAX,MCO,VX,2218.0,137.0
2017,1,LAX,MDW,WN,1751.0,1177.0
2017,1,LAX,MIA,AA,2342.0,1272.0
2017,1,LAX,MKE,WN,1756.0,52.0
2017,1,LAX,MRY,UA,266.0,54.0
2017,1,LAX,MSP,AA,1535.0,139.0
2017,1,LAX,MSP,DL,1535.0,438.0
2017,1,LAX,MSY,DL,1670.0,87.0
2017,1,LAX,MSY,WN,1670.0,204.0
2017,1,LAX,OAK,NK,337.0,503.0
2017,1,LAX,OAK,WN,337.0,4401.0
2017,1,LAX,OGG,DL,2485.0,71.0
2017,1,LAX,OGG,HA,2485.0,110.0
2017,1,LAX,OGG,UA,2485.0,78.0
2017,1,LAX,OMA,AA,1330.0,48.0
2017,1,LAX,ORD,AA,1744.0,1447.0
2017,1,LAX,ORD,F9,1744.0,515.0
2017,1,LAX,ORD,NK,1744.0,301.0
2017,1,LAX,ORD,UA,1744.0,1493.0
2017,1,LAX,ORD,VX,1744.0,50.0
2017,1,LAX,PDX,AA,834.0,113.0
2017,1,LAX,PDX,AS,834.0,1690.0
2017,1,LAX,PDX,DL,834.0,320.0
2017,1,LAX,PDX,NK,834.0,133.0
2017,1,LAX,PDX,UA,887.0,141.0
2017,1,LAX,PDX,WN,834.0,245.0
2017,1,LAX,PHL,AA,2402.0,450.0
2017,1,LAX,PHX,AA,370.0,547.0
2017,1,LAX,PHX,UA,370.0,70.0
2017,1,LAX,PHX,WN,370.0,3243.0
2017,1,LAX,PIT,WN,2136.0,108.0
2017,1,LAX,PVU,G4,569.0,117.0
2017,1,LAX,RDU,DL,2239.0,40.0
2017,1,LAX,RNO,AA,390.0,58.0
2017,1,LAX,RNO,WN,390.0,597.0
2017,1,LAX,SEA,AA,954.0,132.0
2017,1,LAX,SEA,AS,954.0,3162.0
2017,1,LAX,SEA,DL,954.0,545.0
2017,1,LAX,SEA,NK,954.0,1030.0
2017,1,LAX,SEA,VX,954.0,209.0
2017,1,LAX,SFO,AA,337.0,638.0
2017,1,LAX,SFO,AS,337.0,40.0
2017,1,LAX,SFO,DL,337.0,653.0
2017,1,LAX,SFO,UA,337.0,2170.0
2017,1,LAX,SFO,VX,337.0,3494.0
2017,1,LAX,SFO,WN,337.0,2965.0
2017,1,LAX,SJC,AA,308.0,65.0
2017,1,LAX,SJC,DL,308.0,129.0
2017,1,LAX,SJC,WN,308.0,3930.0
2017,1,LAX,SLC,AA,590.0,159.0
2017,1,LAX,SLC,DL,590.0,590.0
2017,1,LAX,SLC,WN,590.0,816.0
2017,1,LAX,SMF,AA,373.0,84.0
2017,1,LAX,SMF,UA,373.0,41.0
2017,1,LAX,SMF,WN,373.0,3296.0
2017,1,LAX,STL,WN,1592.0,333.0
2017,1,LAX,STS,AS,399.0,102.0
2017,1,LAX,TUS,AA,451.0,43.0
2017,1,LAX,TUS,WN,451.0,516.0
2017,1,LBB,DAL,WN,293.0,665.0
2017,1,LBB,HOU,WN,532.0,40.0
2017,1,LBB,LAS,WN,775.0,154.0
2017,1,LBE,FLL,NK,980.0,114.0
2017,1,LBE,MCO,NK,823.0,43.0
2017,1,LBE,MYR,NK,455.0,47.0
2017,1,LGA,ATL,AA,762.0,454.0
2017,1,LGA,ATL,DL,762.0,3671.0
2017,1,LGA,ATL,WN,762.0,1152.0
2017,1,LGA,BNA,DL,764.0,87.0
2017,1,LGA,BNA,WN,764.0,489.0
2017,1,LGA,BOS,AA,184.0,189.0
2017,1,LGA,BOS,B6,184.0,655.0
2017,1,LGA,BOS,DL,184.0,144.0
2017,1,LGA,CLE,UA,419.0,161.0
2017,1,LGA,CLT,AA,544.0,1655.0
2017,1,LGA,CVG,DL,585.0,51.0
2017,1,LGA,DAL,VX,1381.0,137.0
2017,1,LGA,DAL,WN,1381.0,532.0
2017,1,LGA,DCA,AA,214.0,173.0
2017,1,LGA,DCA,DL,214.0,360.0
2017,1,LGA,DEN,DL,1620.0,137.0
2017,1,LGA,DEN,UA,1620.0,479.0
2017,1,LGA,DEN,WN,1620.0,186.0
2017,1,LGA,DFW,AA,1389.0,634.0
2017,1,LGA,DTW,DL,502.0,215.0
2017,1,LGA,DTW,NK,502.0,559.0
2017,1,LGA,FLL,B6,1076.0,1260.0
2017,1,LGA,FLL,DL,1076.0,1166.0
2017,1,LGA,FLL,NK,1076.0,2669.0
2017,1,LGA,HOU,WN,1428.0,340.0
2017,1,LGA,IAH,UA,1416.0,493.0
2017,1,LGA,IND,WN,660.0,170.0
2017,1,LGA,MCO,AA,950.0,168.0
2017,1,LGA,MCO,B6,950.0,785.0
2017,1,LGA,MCO,DL,950.0,1175.0
2017,1,LGA,MDW,WN,725.0,1144.0
2017,1,LGA,MIA,AA,1096.0,2753.0
2017,1,LGA,MIA,DL,1096.0,1196.0
2017,1,LGA,MIA,F9,1096.0,102.0
2017,1,LGA,MKE,DL,738.0,86.0
2017,1,LGA,MKE,WN,738.0,429.0
2017,1,LGA,MSP,AA,1020.0,95.0
2017,1,LGA,MSP,DL,1020.0,605.0
2017,1,LGA,MYR,NK,563.0,285.0
2017,1,LGA,ORD,AA,733.0,1204.0
2017,1,LGA,ORD,DL,733.0,472.0
2017,1,LGA,ORD,NK,733.0,863.0
2017,1,LGA,ORD,UA,733.0,801.0
2017,1,LGA,PBI,B6,1035.0,677.0
2017,1,LGA,PBI,DL,1035.0,770.0
